name,agenew,count(borrower)
HOLSWORTHY,99,1
HONITON,,676
HONITON,0,8
HONITON,1,34
HONITON,10,156
HONITON,101,1
HONITON,11,151
HONITON,113,1
HONITON,116,2
HONITON,12,157
HONITON,13,122
HONITON,14,124
HONITON,15,115
HONITON,16,72
HONITON,17,81
HONITON,18,105
HONITON,19,64
HONITON,2,48
HONITON,20,77
HONITON,21,93
HONITON,22,77
HONITON,23,64
HONITON,24,93
HONITON,25,85
HONITON,26,68
HONITON,27,86
HONITON,28,166
HONITON,29,74
HONITON,3,77
HONITON,30,75
HONITON,31,76
HONITON,32,80
HONITON,33,82
HONITON,34,72
HONITON,35,79
HONITON,36,89
HONITON,37,88
HONITON,38,80
HONITON,39,74
HONITON,4,124
HONITON,40,82
HONITON,41,91
HONITON,42,73
HONITON,43,88
HONITON,44,84
HONITON,45,85
HONITON,46,72
HONITON,47,90
HONITON,48,75
HONITON,49,66
HONITON,5,140
HONITON,50,79
HONITON,51,72
HONITON,52,63
HONITON,53,67
HONITON,54,69
HONITON,55,58
HONITON,56,77
HONITON,57,72
HONITON,58,73
HONITON,59,62
HONITON,6,152
HONITON,60,65
HONITON,61,53
HONITON,62,60
HONITON,63,72
HONITON,64,75
HONITON,65,71
HONITON,66,75
HONITON,67,79
HONITON,68,99
HONITON,69,96
HONITON,7,149
HONITON,70,113
HONITON,71,87
HONITON,72,86
HONITON,73,58
HONITON,74,58
HONITON,75,51
HONITON,76,43
HONITON,77,57
HONITON,78,40
HONITON,79,50
HONITON,8,152
HONITON,80,56
HONITON,81,35
HONITON,82,33
HONITON,83,25
HONITON,84,33
HONITON,85,35
HONITON,86,33
HONITON,87,17
HONITON,88,21
HONITON,89,25
HONITON,9,134
HONITON,90,10
HONITON,91,6
HONITON,92,6
HONITON,93,7
HONITON,94,3
HONITON,95,6
HONITON,96,6
HONITON,99,3
ILFRACOMBE,,423
ILFRACOMBE,0,6
ILFRACOMBE,1,14
ILFRACOMBE,10,103
ILFRACOMBE,106,1
ILFRACOMBE,11,102
ILFRACOMBE,112,1
ILFRACOMBE,116,1
ILFRACOMBE,12,123
ILFRACOMBE,13,110
ILFRACOMBE,14,81
ILFRACOMBE,15,69
ILFRACOMBE,16,64
ILFRACOMBE,17,72
ILFRACOMBE,18,75
ILFRACOMBE,19,63
ILFRACOMBE,2,31
ILFRACOMBE,20,53
ILFRACOMBE,21,77
ILFRACOMBE,22,66
ILFRACOMBE,23,71
ILFRACOMBE,24,69
ILFRACOMBE,25,69
ILFRACOMBE,26,67
ILFRACOMBE,27,75
ILFRACOMBE,28,85
ILFRACOMBE,29,69
ILFRACOMBE,3,42
ILFRACOMBE,30,83
ILFRACOMBE,31,61
ILFRACOMBE,32,59
ILFRACOMBE,33,57
ILFRACOMBE,34,73
ILFRACOMBE,35,75
ILFRACOMBE,36,79
ILFRACOMBE,37,63
ILFRACOMBE,38,62
ILFRACOMBE,39,69
ILFRACOMBE,4,61
ILFRACOMBE,40,59
ILFRACOMBE,41,59
ILFRACOMBE,42,67
ILFRACOMBE,43,63
ILFRACOMBE,44,75
ILFRACOMBE,45,81
ILFRACOMBE,46,74
ILFRACOMBE,47,62
ILFRACOMBE,48,45
ILFRACOMBE,49,50
ILFRACOMBE,5,82
ILFRACOMBE,50,61
ILFRACOMBE,51,47
ILFRACOMBE,52,59
ILFRACOMBE,53,41
ILFRACOMBE,54,41
ILFRACOMBE,55,28
ILFRACOMBE,56,53
ILFRACOMBE,57,49
ILFRACOMBE,58,52
ILFRACOMBE,59,64
ILFRACOMBE,6,78
ILFRACOMBE,60,50
ILFRACOMBE,61,46
ILFRACOMBE,62,56
ILFRACOMBE,63,56
ILFRACOMBE,64,50
ILFRACOMBE,65,55
ILFRACOMBE,66,48
ILFRACOMBE,67,56
ILFRACOMBE,68,60
ILFRACOMBE,69,54
ILFRACOMBE,7,101
ILFRACOMBE,70,36
ILFRACOMBE,71,39
ILFRACOMBE,72,45
ILFRACOMBE,73,25
ILFRACOMBE,74,22
ILFRACOMBE,75,17
ILFRACOMBE,76,23
ILFRACOMBE,77,20
ILFRACOMBE,78,21
ILFRACOMBE,79,14
ILFRACOMBE,8,97
ILFRACOMBE,80,17
ILFRACOMBE,81,16
ILFRACOMBE,82,8
ILFRACOMBE,83,8
ILFRACOMBE,84,7
ILFRACOMBE,85,4
ILFRACOMBE,86,12
ILFRACOMBE,87,12
ILFRACOMBE,88,5
ILFRACOMBE,89,5
ILFRACOMBE,9,107
ILFRACOMBE,90,6
ILFRACOMBE,91,10
ILFRACOMBE,92,5
ILFRACOMBE,93,2
ILFRACOMBE,94,1
ILFRACOMBE,95,2
ILFRACOMBE,96,2
ILFRACOMBE,97,3
ILFRACOMBE,98,1
ILFRACOMBE,99,1
IVYBRIDGE,,665
IVYBRIDGE,0,9
IVYBRIDGE,1,45
IVYBRIDGE,10,252
IVYBRIDGE,100,1
IVYBRIDGE,11,217
IVYBRIDGE,112,1
IVYBRIDGE,114,2
IVYBRIDGE,115,1
IVYBRIDGE,116,4
IVYBRIDGE,12,203
IVYBRIDGE,13,215
IVYBRIDGE,14,199
IVYBRIDGE,15,167
IVYBRIDGE,16,162
IVYBRIDGE,17,164
IVYBRIDGE,18,159
IVYBRIDGE,19,149
IVYBRIDGE,2,80
IVYBRIDGE,20,131
IVYBRIDGE,21,128
IVYBRIDGE,22,100
IVYBRIDGE,23,110
IVYBRIDGE,24,110
IVYBRIDGE,25,85
IVYBRIDGE,26,105
IVYBRIDGE,27,92
IVYBRIDGE,28,124
IVYBRIDGE,29,86
IVYBRIDGE,3,98
IVYBRIDGE,30,84
IVYBRIDGE,31,114
IVYBRIDGE,32,95
IVYBRIDGE,33,106
IVYBRIDGE,34,113
IVYBRIDGE,35,116
IVYBRIDGE,36,125
IVYBRIDGE,37,112
IVYBRIDGE,38,117
IVYBRIDGE,39,127
IVYBRIDGE,4,141
IVYBRIDGE,40,129
IVYBRIDGE,41,123
IVYBRIDGE,42,143
IVYBRIDGE,43,123
IVYBRIDGE,44,147
IVYBRIDGE,45,165
IVYBRIDGE,46,151
IVYBRIDGE,47,123
IVYBRIDGE,48,151
IVYBRIDGE,49,134
IVYBRIDGE,5,158
IVYBRIDGE,50,144
IVYBRIDGE,51,126
IVYBRIDGE,52,136
IVYBRIDGE,53,91
IVYBRIDGE,54,105
IVYBRIDGE,55,101
IVYBRIDGE,56,111
IVYBRIDGE,57,114
IVYBRIDGE,58,102
IVYBRIDGE,59,90
IVYBRIDGE,6,178
IVYBRIDGE,60,114
IVYBRIDGE,61,89
IVYBRIDGE,62,89
IVYBRIDGE,63,94
IVYBRIDGE,64,88
IVYBRIDGE,65,116
IVYBRIDGE,66,115
IVYBRIDGE,67,112
IVYBRIDGE,68,102
IVYBRIDGE,69,124
IVYBRIDGE,7,215
IVYBRIDGE,70,104
IVYBRIDGE,71,87
IVYBRIDGE,72,84
IVYBRIDGE,73,79
IVYBRIDGE,74,66
IVYBRIDGE,75,57
IVYBRIDGE,76,38
IVYBRIDGE,77,60
IVYBRIDGE,78,40
IVYBRIDGE,79,42
IVYBRIDGE,8,216
IVYBRIDGE,80,45
IVYBRIDGE,81,27
IVYBRIDGE,82,30
IVYBRIDGE,83,25
IVYBRIDGE,84,23
IVYBRIDGE,85,33
IVYBRIDGE,86,14
IVYBRIDGE,87,17
IVYBRIDGE,88,8
IVYBRIDGE,89,13
IVYBRIDGE,9,227
IVYBRIDGE,90,10
IVYBRIDGE,91,8
IVYBRIDGE,92,10
IVYBRIDGE,93,4
IVYBRIDGE,94,8
IVYBRIDGE,95,6
IVYBRIDGE,96,3
IVYBRIDGE,98,1
KINGSBRIDGE,,666
KINGSBRIDGE,0,8
KINGSBRIDGE,1,32
KINGSBRIDGE,10,113
KINGSBRIDGE,100,2
KINGSBRIDGE,104,1
KINGSBRIDGE,106,1
KINGSBRIDGE,11,120
KINGSBRIDGE,112,2
KINGSBRIDGE,116,2
KINGSBRIDGE,12,111
KINGSBRIDGE,13,104
KINGSBRIDGE,14,99
KINGSBRIDGE,15,82
KINGSBRIDGE,16,75
KINGSBRIDGE,17,54
KINGSBRIDGE,18,71
KINGSBRIDGE,19,54
KINGSBRIDGE,2,54
KINGSBRIDGE,20,54
KINGSBRIDGE,21,47
KINGSBRIDGE,22,46
KINGSBRIDGE,23,66
KINGSBRIDGE,24,66
KINGSBRIDGE,25,60
KINGSBRIDGE,26,72
KINGSBRIDGE,27,62
KINGSBRIDGE,28,100
KINGSBRIDGE,29,59
KINGSBRIDGE,3,73
KINGSBRIDGE,30,63
KINGSBRIDGE,31,65
KINGSBRIDGE,32,73
KINGSBRIDGE,33,70
KINGSBRIDGE,34,64
KINGSBRIDGE,35,62
KINGSBRIDGE,36,101
KINGSBRIDGE,37,66
KINGSBRIDGE,38,57
KINGSBRIDGE,39,75
KINGSBRIDGE,4,99
KINGSBRIDGE,40,77
KINGSBRIDGE,41,64
KINGSBRIDGE,42,67
KINGSBRIDGE,43,73
KINGSBRIDGE,44,77
KINGSBRIDGE,45,85
KINGSBRIDGE,46,76
KINGSBRIDGE,47,98
KINGSBRIDGE,48,73
KINGSBRIDGE,49,79
KINGSBRIDGE,5,102
KINGSBRIDGE,50,62
KINGSBRIDGE,51,60
KINGSBRIDGE,52,72
KINGSBRIDGE,53,64
KINGSBRIDGE,54,69
KINGSBRIDGE,55,54
KINGSBRIDGE,56,96
KINGSBRIDGE,57,66
KINGSBRIDGE,58,89
KINGSBRIDGE,59,70
KINGSBRIDGE,6,120
KINGSBRIDGE,60,64
KINGSBRIDGE,61,75
KINGSBRIDGE,62,65
KINGSBRIDGE,63,84
KINGSBRIDGE,64,95
KINGSBRIDGE,65,85
KINGSBRIDGE,66,93
KINGSBRIDGE,67,87
KINGSBRIDGE,68,77
KINGSBRIDGE,69,127
KINGSBRIDGE,7,125
KINGSBRIDGE,70,111
KINGSBRIDGE,71,86
KINGSBRIDGE,72,95
KINGSBRIDGE,73,71
KINGSBRIDGE,74,72
KINGSBRIDGE,75,63
KINGSBRIDGE,76,55
KINGSBRIDGE,77,46
KINGSBRIDGE,78,67
KINGSBRIDGE,79,35
KINGSBRIDGE,8,103
KINGSBRIDGE,80,48
KINGSBRIDGE,81,46
KINGSBRIDGE,82,37
KINGSBRIDGE,83,33
KINGSBRIDGE,84,36
KINGSBRIDGE,85,32
KINGSBRIDGE,86,25
KINGSBRIDGE,87,24
KINGSBRIDGE,88,21
KINGSBRIDGE,89,20
KINGSBRIDGE,9,120
KINGSBRIDGE,90,14
KINGSBRIDGE,91,16
KINGSBRIDGE,92,11
KINGSBRIDGE,93,6
KINGSBRIDGE,94,7
KINGSBRIDGE,95,5
KINGSBRIDGE,96,8
KINGSBRIDGE,97,3
KINGSBRIDGE,98,3
KINGSBRIDGE,99,3
KINGSKERSWELL,,104
KINGSKERSWELL,0,3
KINGSKERSWELL,1,4
KINGSKERSWELL,10,24
KINGSKERSWELL,101,1
KINGSKERSWELL,11,31
KINGSKERSWELL,116,1
KINGSKERSWELL,12,35
KINGSKERSWELL,13,16
KINGSKERSWELL,14,23
KINGSKERSWELL,15,23
KINGSKERSWELL,16,8
KINGSKERSWELL,17,11
KINGSKERSWELL,18,14
KINGSKERSWELL,19,4
KINGSKERSWELL,2,3
KINGSKERSWELL,20,10
KINGSKERSWELL,21,10
KINGSKERSWELL,22,10
KINGSKERSWELL,23,3
KINGSKERSWELL,24,8
KINGSKERSWELL,25,4
KINGSKERSWELL,26,8
KINGSKERSWELL,27,6
KINGSKERSWELL,28,13
KINGSKERSWELL,29,10
KINGSKERSWELL,3,13
KINGSKERSWELL,30,8
KINGSKERSWELL,31,12
KINGSKERSWELL,32,7
KINGSKERSWELL,33,10
KINGSKERSWELL,34,8
KINGSKERSWELL,35,9
KINGSKERSWELL,36,10
KINGSKERSWELL,37,6
KINGSKERSWELL,38,13
KINGSKERSWELL,39,7
KINGSKERSWELL,4,18
KINGSKERSWELL,40,3
KINGSKERSWELL,41,5
KINGSKERSWELL,42,14
KINGSKERSWELL,43,16
KINGSKERSWELL,44,4
KINGSKERSWELL,45,12
KINGSKERSWELL,46,8
KINGSKERSWELL,47,6
KINGSKERSWELL,48,12
KINGSKERSWELL,49,5
KINGSKERSWELL,5,20
KINGSKERSWELL,50,13
KINGSKERSWELL,51,5
KINGSKERSWELL,52,7
KINGSKERSWELL,53,8
KINGSKERSWELL,54,5
KINGSKERSWELL,55,6
KINGSKERSWELL,56,7
KINGSKERSWELL,57,3
KINGSKERSWELL,58,4
KINGSKERSWELL,59,5
KINGSKERSWELL,6,18
KINGSKERSWELL,60,7
KINGSKERSWELL,61,4
KINGSKERSWELL,62,7
KINGSKERSWELL,63,11
KINGSKERSWELL,64,10
KINGSKERSWELL,65,9
KINGSKERSWELL,66,6
KINGSKERSWELL,67,13
KINGSKERSWELL,68,11
KINGSKERSWELL,69,15
KINGSKERSWELL,7,31
KINGSKERSWELL,70,9
KINGSKERSWELL,71,11
KINGSKERSWELL,72,10
KINGSKERSWELL,73,10
KINGSKERSWELL,74,11
KINGSKERSWELL,75,4
KINGSKERSWELL,76,2
KINGSKERSWELL,77,5
KINGSKERSWELL,78,7
KINGSKERSWELL,79,7
KINGSKERSWELL,8,26
KINGSKERSWELL,80,9
KINGSKERSWELL,81,6
KINGSKERSWELL,82,3
KINGSKERSWELL,83,4
KINGSKERSWELL,84,3
KINGSKERSWELL,85,2
KINGSKERSWELL,86,5
KINGSKERSWELL,87,1
KINGSKERSWELL,88,1
KINGSKERSWELL,9,31
KINGSKERSWELL,90,1
KINGSKERSWELL,91,2
KINGSKERSWELL,92,2
KINGSKERSWELL,95,2
KINGSKERSWELL,96,2
KINGSKERSWELL,97,1
KINGSTEIGNTON,,166
KINGSTEIGNTON,0,4
KINGSTEIGNTON,1,8
KINGSTEIGNTON,10,71
KINGSTEIGNTON,106,1
KINGSTEIGNTON,11,66
KINGSTEIGNTON,116,1
KINGSTEIGNTON,12,69
KINGSTEIGNTON,13,46
KINGSTEIGNTON,14,37
KINGSTEIGNTON,15,39
KINGSTEIGNTON,16,25
KINGSTEIGNTON,17,24
KINGSTEIGNTON,18,27
KINGSTEIGNTON,19,23
KINGSTEIGNTON,2,16
KINGSTEIGNTON,20,24
KINGSTEIGNTON,21,17
KINGSTEIGNTON,22,8
KINGSTEIGNTON,23,18
KINGSTEIGNTON,24,11
KINGSTEIGNTON,25,17
KINGSTEIGNTON,26,13
KINGSTEIGNTON,27,13
KINGSTEIGNTON,28,19
KINGSTEIGNTON,29,23
KINGSTEIGNTON,3,44
KINGSTEIGNTON,30,22
KINGSTEIGNTON,31,17
KINGSTEIGNTON,32,16
KINGSTEIGNTON,33,19
KINGSTEIGNTON,34,28
KINGSTEIGNTON,35,24
KINGSTEIGNTON,36,20
KINGSTEIGNTON,37,29
KINGSTEIGNTON,38,19
KINGSTEIGNTON,39,28
KINGSTEIGNTON,4,43
KINGSTEIGNTON,40,26
KINGSTEIGNTON,41,24
KINGSTEIGNTON,42,22
KINGSTEIGNTON,43,18
KINGSTEIGNTON,44,30
KINGSTEIGNTON,45,22
KINGSTEIGNTON,46,22
KINGSTEIGNTON,47,20
KINGSTEIGNTON,48,21
KINGSTEIGNTON,49,17
KINGSTEIGNTON,5,53
KINGSTEIGNTON,50,19
KINGSTEIGNTON,51,15
KINGSTEIGNTON,52,15
KINGSTEIGNTON,53,17
KINGSTEIGNTON,54,22
KINGSTEIGNTON,55,19
KINGSTEIGNTON,56,14
KINGSTEIGNTON,57,14
KINGSTEIGNTON,58,8
KINGSTEIGNTON,59,9
KINGSTEIGNTON,6,67
KINGSTEIGNTON,60,14
KINGSTEIGNTON,61,17
KINGSTEIGNTON,62,13
KINGSTEIGNTON,63,10
KINGSTEIGNTON,64,13
KINGSTEIGNTON,65,17
KINGSTEIGNTON,66,23
KINGSTEIGNTON,67,24
KINGSTEIGNTON,68,28
KINGSTEIGNTON,69,33
KINGSTEIGNTON,7,76
KINGSTEIGNTON,70,26
KINGSTEIGNTON,71,24
KINGSTEIGNTON,72,18
KINGSTEIGNTON,73,17
KINGSTEIGNTON,74,22
KINGSTEIGNTON,75,14
KINGSTEIGNTON,76,16
KINGSTEIGNTON,77,14
KINGSTEIGNTON,78,11
KINGSTEIGNTON,79,7
KINGSTEIGNTON,8,61
KINGSTEIGNTON,80,12
KINGSTEIGNTON,81,9
KINGSTEIGNTON,82,7
KINGSTEIGNTON,83,9
KINGSTEIGNTON,84,5
KINGSTEIGNTON,85,5
KINGSTEIGNTON,86,10
KINGSTEIGNTON,87,2
KINGSTEIGNTON,88,2
KINGSTEIGNTON,89,2
KINGSTEIGNTON,9,70
KINGSTEIGNTON,90,2
KINGSTEIGNTON,92,4
KINGSTEIGNTON,93,2
LYNTON,,66
LYNTON,10,15
LYNTON,11,11
LYNTON,12,6
LYNTON,13,15
LYNTON,14,15
LYNTON,15,6
LYNTON,16,8
LYNTON,17,10
LYNTON,18,14
LYNTON,19,7
LYNTON,2,4
LYNTON,20,5
LYNTON,21,8
LYNTON,22,3
LYNTON,23,4
LYNTON,24,3
LYNTON,25,6
LYNTON,26,4
LYNTON,27,11
LYNTON,28,9
LYNTON,29,8
LYNTON,3,4
LYNTON,30,1
LYNTON,31,4
LYNTON,32,3
LYNTON,33,4
LYNTON,34,7
LYNTON,35,6
LYNTON,36,5
LYNTON,37,12
LYNTON,38,5
LYNTON,39,4
LYNTON,4,5
LYNTON,40,3
LYNTON,41,7
LYNTON,42,4
LYNTON,43,8
LYNTON,44,3
LYNTON,45,4
LYNTON,46,5
LYNTON,47,2
LYNTON,48,7
LYNTON,49,1
LYNTON,5,6
LYNTON,50,5
LYNTON,51,2
LYNTON,52,9
LYNTON,53,5
LYNTON,54,2
LYNTON,55,5
LYNTON,56,8
LYNTON,57,6
LYNTON,58,4
LYNTON,59,2
LYNTON,6,9
LYNTON,60,10
LYNTON,61,7
LYNTON,62,11
LYNTON,63,8
LYNTON,64,8
LYNTON,65,10
LYNTON,66,11
LYNTON,67,9
LYNTON,68,18
LYNTON,69,12
LYNTON,7,8
LYNTON,70,8
LYNTON,71,10
LYNTON,72,7
LYNTON,73,4
LYNTON,74,2
LYNTON,75,2
LYNTON,76,5
LYNTON,78,1
LYNTON,79,5
LYNTON,8,8
LYNTON,80,2
LYNTON,82,1
LYNTON,85,2
LYNTON,86,1
LYNTON,87,2
LYNTON,88,1
LYNTON,9,9
LYNTON,91,1
LYNTON,98,1
LoGICaL,,12
LoGICaL,116,5
LoGICaL,43,1
LoGICaL,59,2
LoGICaL,66,1
MORETONHAMPSTEAD,,94
MORETONHAMPSTEAD,1,4
MORETONHAMPSTEAD,10,17
MORETONHAMPSTEAD,100,1
MORETONHAMPSTEAD,11,21
MORETONHAMPSTEAD,116,1
MORETONHAMPSTEAD,12,14
MORETONHAMPSTEAD,13,22
MORETONHAMPSTEAD,14,16
MORETONHAMPSTEAD,15,9
MORETONHAMPSTEAD,16,8
MORETONHAMPSTEAD,17,6
MORETONHAMPSTEAD,18,6
MORETONHAMPSTEAD,19,5
MORETONHAMPSTEAD,2,10
MORETONHAMPSTEAD,20,7
MORETONHAMPSTEAD,21,4
MORETONHAMPSTEAD,22,4
MORETONHAMPSTEAD,23,2
MORETONHAMPSTEAD,24,3
MORETONHAMPSTEAD,25,3
MORETONHAMPSTEAD,26,7
MORETONHAMPSTEAD,27,1
MORETONHAMPSTEAD,28,3
MORETONHAMPSTEAD,29,4
MORETONHAMPSTEAD,3,13
MORETONHAMPSTEAD,30,3
MORETONHAMPSTEAD,31,5
MORETONHAMPSTEAD,32,4
MORETONHAMPSTEAD,33,3
MORETONHAMPSTEAD,34,4
MORETONHAMPSTEAD,35,6
MORETONHAMPSTEAD,36,6
MORETONHAMPSTEAD,37,12
MORETONHAMPSTEAD,38,7
MORETONHAMPSTEAD,39,6
MORETONHAMPSTEAD,4,9
MORETONHAMPSTEAD,40,5
MORETONHAMPSTEAD,41,10
MORETONHAMPSTEAD,42,8
MORETONHAMPSTEAD,43,8
MORETONHAMPSTEAD,44,9
MORETONHAMPSTEAD,45,9
MORETONHAMPSTEAD,46,6
MORETONHAMPSTEAD,47,8
MORETONHAMPSTEAD,48,4
MORETONHAMPSTEAD,49,6
MORETONHAMPSTEAD,5,18
MORETONHAMPSTEAD,50,3
MORETONHAMPSTEAD,51,5
MORETONHAMPSTEAD,52,7
MORETONHAMPSTEAD,53,3
MORETONHAMPSTEAD,54,4
MORETONHAMPSTEAD,55,5
MORETONHAMPSTEAD,56,13
MORETONHAMPSTEAD,57,8
MORETONHAMPSTEAD,58,4
MORETONHAMPSTEAD,59,6
MORETONHAMPSTEAD,6,15
MORETONHAMPSTEAD,60,8
MORETONHAMPSTEAD,61,9
MORETONHAMPSTEAD,62,2
MORETONHAMPSTEAD,63,10
MORETONHAMPSTEAD,64,6
MORETONHAMPSTEAD,65,8
MORETONHAMPSTEAD,66,5
MORETONHAMPSTEAD,67,9
MORETONHAMPSTEAD,68,7
MORETONHAMPSTEAD,69,13
MORETONHAMPSTEAD,7,18
MORETONHAMPSTEAD,70,11
MORETONHAMPSTEAD,71,9
MORETONHAMPSTEAD,72,5
MORETONHAMPSTEAD,73,10
MORETONHAMPSTEAD,74,5
MORETONHAMPSTEAD,75,1
MORETONHAMPSTEAD,76,3
MORETONHAMPSTEAD,77,6
MORETONHAMPSTEAD,78,6
MORETONHAMPSTEAD,79,2
MORETONHAMPSTEAD,8,16
MORETONHAMPSTEAD,80,1
MORETONHAMPSTEAD,81,4
MORETONHAMPSTEAD,82,5
MORETONHAMPSTEAD,83,5
MORETONHAMPSTEAD,84,2
MORETONHAMPSTEAD,86,2
MORETONHAMPSTEAD,87,2
MORETONHAMPSTEAD,88,1
MORETONHAMPSTEAD,89,1
MORETONHAMPSTEAD,9,17
MORETONHAMPSTEAD,90,2
MORETONHAMPSTEAD,91,1
MORETONHAMPSTEAD,92,3
MORETONHAMPSTEAD,93,1
MORETONHAMPSTEAD,96,1
NEWTON ABBOT,,1174
NEWTON ABBOT,0,31
NEWTON ABBOT,1,73
NEWTON ABBOT,10,308
NEWTON ABBOT,100,1
NEWTON ABBOT,101,2
NEWTON ABBOT,105,1
NEWTON ABBOT,11,327
NEWTON ABBOT,112,2
NEWTON ABBOT,113,4
NEWTON ABBOT,114,1
NEWTON ABBOT,115,3
NEWTON ABBOT,116,5
NEWTON ABBOT,12,275
NEWTON ABBOT,13,270
NEWTON ABBOT,14,197
NEWTON ABBOT,15,223
NEWTON ABBOT,16,174
NEWTON ABBOT,17,184
NEWTON ABBOT,18,192
NEWTON ABBOT,19,226
NEWTON ABBOT,2,116
NEWTON ABBOT,20,167
NEWTON ABBOT,21,193
NEWTON ABBOT,22,211
NEWTON ABBOT,23,167
NEWTON ABBOT,24,187
NEWTON ABBOT,25,246
NEWTON ABBOT,26,206
NEWTON ABBOT,27,224
NEWTON ABBOT,28,200
NEWTON ABBOT,29,218
NEWTON ABBOT,3,183
NEWTON ABBOT,30,195
NEWTON ABBOT,31,220
NEWTON ABBOT,32,203
NEWTON ABBOT,33,206
NEWTON ABBOT,34,193
NEWTON ABBOT,35,203
NEWTON ABBOT,36,195
NEWTON ABBOT,37,212
NEWTON ABBOT,38,187
NEWTON ABBOT,39,165
NEWTON ABBOT,4,223
NEWTON ABBOT,40,177
NEWTON ABBOT,41,154
NEWTON ABBOT,42,171
NEWTON ABBOT,43,160
NEWTON ABBOT,44,179
NEWTON ABBOT,45,180
NEWTON ABBOT,46,152
NEWTON ABBOT,47,148
NEWTON ABBOT,48,192
NEWTON ABBOT,49,183
NEWTON ABBOT,5,255
NEWTON ABBOT,50,155
NEWTON ABBOT,51,158
NEWTON ABBOT,52,145
NEWTON ABBOT,53,154
NEWTON ABBOT,54,145
NEWTON ABBOT,55,139
NEWTON ABBOT,56,149
NEWTON ABBOT,57,119
NEWTON ABBOT,58,138
NEWTON ABBOT,59,133
NEWTON ABBOT,6,296
NEWTON ABBOT,60,153
NEWTON ABBOT,61,150
NEWTON ABBOT,62,145
NEWTON ABBOT,63,136
NEWTON ABBOT,64,149
NEWTON ABBOT,65,130
NEWTON ABBOT,66,171
NEWTON ABBOT,67,153
NEWTON ABBOT,68,147
NEWTON ABBOT,69,184
NEWTON ABBOT,7,306
NEWTON ABBOT,70,162
NEWTON ABBOT,71,125
NEWTON ABBOT,72,131
NEWTON ABBOT,73,107
NEWTON ABBOT,74,94
NEWTON ABBOT,75,86
NEWTON ABBOT,76,87
NEWTON ABBOT,77,67
NEWTON ABBOT,78,73
NEWTON ABBOT,79,52
NEWTON ABBOT,8,314
NEWTON ABBOT,80,55
NEWTON ABBOT,81,62
NEWTON ABBOT,82,44
NEWTON ABBOT,83,49
NEWTON ABBOT,84,34
NEWTON ABBOT,85,44
NEWTON ABBOT,86,36
NEWTON ABBOT,87,24
NEWTON ABBOT,88,20
NEWTON ABBOT,89,18
NEWTON ABBOT,9,333
NEWTON ABBOT,90,15
NEWTON ABBOT,91,11
NEWTON ABBOT,92,13
NEWTON ABBOT,93,16
NEWTON ABBOT,94,6
NEWTON ABBOT,95,4
NEWTON ABBOT,96,3
NEWTON ABBOT,97,2
NEWTON ABBOT,98,3
NEWTON ABBOT,99,1
NORTHAM,,254
NORTHAM,0,5
NORTHAM,1,10
NORTHAM,10,51
NORTHAM,11,44
NORTHAM,115,1
NORTHAM,12,39
NORTHAM,13,46
NORTHAM,14,29
NORTHAM,15,24
NORTHAM,16,24
NORTHAM,17,19
NORTHAM,18,18
NORTHAM,19,26
NORTHAM,2,20
NORTHAM,20,25
NORTHAM,21,13
NORTHAM,22,11
NORTHAM,23,13
NORTHAM,24,11
NORTHAM,25,15
NORTHAM,26,13
NORTHAM,27,14
NORTHAM,28,29
NORTHAM,29,13
NORTHAM,3,33
NORTHAM,30,17
NORTHAM,31,19
NORTHAM,32,18
NORTHAM,33,22
NORTHAM,34,10
NORTHAM,35,20
NORTHAM,36,18
NORTHAM,37,14
NORTHAM,38,22
NORTHAM,39,23
NORTHAM,4,46
NORTHAM,40,23
NORTHAM,41,17
NORTHAM,42,19
NORTHAM,43,15
NORTHAM,44,13
NORTHAM,45,27
NORTHAM,46,18
NORTHAM,47,15
NORTHAM,48,11
NORTHAM,49,18
NORTHAM,5,57
NORTHAM,50,18
NORTHAM,51,11
NORTHAM,52,9
NORTHAM,53,19
NORTHAM,54,26
NORTHAM,55,12
NORTHAM,56,21
NORTHAM,57,14
NORTHAM,58,17
NORTHAM,59,12
NORTHAM,6,46
NORTHAM,60,18
NORTHAM,61,18
NORTHAM,62,19
NORTHAM,63,26
NORTHAM,64,25
NORTHAM,65,27
NORTHAM,66,28
NORTHAM,67,35
NORTHAM,68,20
NORTHAM,69,37
NORTHAM,7,40
NORTHAM,70,35
NORTHAM,71,27
NORTHAM,72,29
NORTHAM,73,26
NORTHAM,74,22
NORTHAM,75,15
NORTHAM,76,14
NORTHAM,77,8
NORTHAM,78,12
NORTHAM,79,16
NORTHAM,8,46
NORTHAM,80,10
NORTHAM,81,8
NORTHAM,82,9
NORTHAM,83,12
NORTHAM,84,13
NORTHAM,85,13
NORTHAM,86,9
NORTHAM,87,7
NORTHAM,88,7
NORTHAM,89,4
NORTHAM,9,52
NORTHAM,90,5
NORTHAM,91,5
NORTHAM,94,3
NORTHAM,96,1
NORTHAM,98,1
OKEHAMPTON,,561
OKEHAMPTON,0,18
OKEHAMPTON,1,52
OKEHAMPTON,10,133
OKEHAMPTON,11,151
OKEHAMPTON,116,1
OKEHAMPTON,12,148
OKEHAMPTON,13,124
OKEHAMPTON,14,118
OKEHAMPTON,15,110
OKEHAMPTON,16,89
OKEHAMPTON,17,63
OKEHAMPTON,18,80
OKEHAMPTON,19,69
OKEHAMPTON,2,81
